R-BY30626	A0-T>A1>A1b>BT>CT>CF>F>GHIJK>HIJK>IJK>K>K2>K2b>P>P-V1651>P-M1254>P-P337>P-P284>P-P226>R>R-Y482>R1>R1a>R-M459>R-M735>R-M198>R-M417>R-Z645>R-Z283>R-Z282>R-Y2395>R-Z289>R-Z284>R-S4458>R-S5301>R-S5153>R-L448>R-CTS4179>R-YP704>R-S4442>R-CTS3390>R-YP706>R-YP5870>R-BY30626
R-BY151060	A0-T>A1>A1b>BT>CT>CF>F>GHIJK>HIJK>IJK>K>K2>K2b>P>P-V1651>P-M1254>P-P337>P-P284>P-P226>R>R-Y482>R1>R1a>R-M459>R-M735>R-M198>R-M417>R-Z645>R-Z283>R-Z282>R-Y2395>R-Z289>R-Z284>R-S4458>R-S5301>R-S5153>R-L448>R-CTS4179>R-YP704>R-S4442>R-CTS3390>R-YP706>R-BY151060
R-YP6031	A0-T>A1>A1b>BT>CT>CF>F>GHIJK>HIJK>IJK>K>K2>K2b>P>P-V1651>P-M1254>P-P337>P-P284>P-P226>R>R-Y482>R1>R1a>R-M459>R-M735>R-M198>R-M417>R-Z645>R-Z283>R-Z282>R-Y2395>R-Z289>R-Z284>R-S4458>R-S5301>R-S5153>R-L448>R-CTS4179>R-YP704>R-S4442>R-CTS3390>R-YP706>R-BY151060>R-YP6031
R-YP5312	A0-T>A1>A1b>BT>CT>CF>F>GHIJK>HIJK>IJK>K>K2>K2b>P>P-V1651>P-M1254>P-P337>P-P284>P-P226>R>R-Y482>R1>R1a>R-M459>R-M735>R-M198>R-M417>R-Z645>R-Z283>R-Z282>R-Y2395>R-Z289>R-Z284>R-S4458>R-S5301>R-S5153>R-L448>R-CTS4179>R-YP704>R-S4442>R-CTS3390>R-YP706>R-YP5312
R-Y40245	A0-T>A1>A1b>BT>CT>CF>F>GHIJK>HIJK>IJK>K>K2>K2b>P>P-V1651>P-M1254>P-P337>P-P284>P-P226>R>R-Y482>R1>R1a>R-M459>R-M735>R-M198>R-M417>R-Z645>R-Z283>R-Z282>R-Y2395>R-Z289>R-Z284>R-S4458>R-S5301>R-S5153>R-L448>R-CTS4179>R-YP704>R-S4442>R-CTS3390>R-YP706>R-YP5312>R-Y40245
R-Y10787	A0-T>A1>A1b>BT>CT>CF>F>GHIJK>HIJK>IJK>K>K2>K2b>P>P-V1651>P-M1254>P-P337>P-P284>P-P226>R>R-Y482>R1>R1a>R-M459>R-M735>R-M198>R-M417>R-Z645>R-Z283>R-Z282>R-Y2395>R-Z289>R-Z284>R-S4458>R-S5301>R-S5153>R-L448>R-CTS4179>R-YP704>R-S4442>R-CTS3390>R-YP706>R-YP5312>R-Y40245>R-Y10787
R-Y36884	A0-T>A1>A1b>BT>CT>CF>F>GHIJK>HIJK>IJK>K>K2>K2b>P>P-V1651>P-M1254>P-P337>P-P284>P-P226>R>R-Y482>R1>R1a>R-M459>R-M735>R-M198>R-M417>R-Z645>R-Z283>R-Z282>R-Y2395>R-Z289>R-Z284>R-S4458>R-S5301>R-S5153>R-L448>R-CTS4179>R-YP704>R-S4442>R-CTS3390>R-YP706>R-YP5312>R-Y36884
R-Y73741	A0-T>A1>A1b>BT>CT>CF>F>GHIJK>HIJK>IJK>K>K2>K2b>P>P-V1651>P-M1254>P-P337>P-P284>P-P226>R>R-Y482>R1>R1a>R-M459>R-M735>R-M198>R-M417>R-Z645>R-Z283>R-Z282>R-Y2395>R-Z289>R-Z284>R-S4458>R-S5301>R-S5153>R-L448>R-CTS4179>R-YP704>R-S4442>R-CTS3390>R-YP706>R-YP5312>R-Y36884>R-Y73741
R-Y64815	A0-T>A1>A1b>BT>CT>CF>F>GHIJK>HIJK>IJK>K>K2>K2b>P>P-V1651>P-M1254>P-P337>P-P284>P-P226>R>R-Y482>R1>R1a>R-M459>R-M735>R-M198>R-M417>R-Z645>R-Z283>R-Z282>R-Y2395>R-Z289>R-Z284>R-S4458>R-S5301>R-S5153>R-L448>R-CTS4179>R-YP704>R-S4442>R-CTS3390>R-YP706>R-YP5312>R-Y36884>R-Y73741>R-Y64815
R-YP276	A0-T>A1>A1b>BT>CT>CF>F>GHIJK>HIJK>IJK>K>K2>K2b>P>P-V1651>P-M1254>P-P337>P-P284>P-P226>R>R-Y482>R1>R1a>R-M459>R-M735>R-M198>R-M417>R-Z645>R-Z283>R-Z282>R-Y2395>R-Z289>R-Z284>R-S4458>R-S5301>R-S5153>R-L448>R-CTS4179>R-YP276
R-YP5725	A0-T>A1>A1b>BT>CT>CF>F>GHIJK>HIJK>IJK>K>K2>K2b>P>P-V1651>P-M1254>P-P337>P-P284>P-P226>R>R-Y482>R1>R1a>R-M459>R-M735>R-M198>R-M417>R-Z645>R-Z283>R-Z282>R-Y2395>R-Z289>R-Z284>R-S4458>R-S5301>R-S5153>R-L448>R-CTS4179>R-YP276>R-YP5725
R-YP5728	A0-T>A1>A1b>BT>CT>CF>F>GHIJK>HIJK>IJK>K>K2>K2b>P>P-V1651>P-M1254>P-P337>P-P284>P-P226>R>R-Y482>R1>R1a>R-M459>R-M735>R-M198>R-M417>R-Z645>R-Z283>R-Z282>R-Y2395>R-Z289>R-Z284>R-S4458>R-S5301>R-S5153>R-L448>R-CTS4179>R-YP276>R-YP5725>R-YP5728
R-YP275	A0-T>A1>A1b>BT>CT>CF>F>GHIJK>HIJK>IJK>K>K2>K2b>P>P-V1651>P-M1254>P-P337>P-P284>P-P226>R>R-Y482>R1>R1a>R-M459>R-M735>R-M198>R-M417>R-Z645>R-Z283>R-Z282>R-Y2395>R-Z289>R-Z284>R-S4458>R-S5301>R-S5153>R-L448>R-CTS4179>R-YP276>R-YP275
R-YP274	A0-T>A1>A1b>BT>CT>CF>F>GHIJK>HIJK>IJK>K>K2>K2b>P>P-V1651>P-M1254>P-P337>P-P284>P-P226>R>R-Y482>R1>R1a>R-M459>R-M735>R-M198>R-M417>R-Z645>R-Z283>R-Z282>R-Y2395>R-Z289>R-Z284>R-S4458>R-S5301>R-S5153>R-L448>R-CTS4179>R-YP276>R-YP275>R-YP274
R-YP531	A0-T>A1>A1b>BT>CT>CF>F>GHIJK>HIJK>IJK>K>K2>K2b>P>P-V1651>P-M1254>P-P337>P-P284>P-P226>R>R-Y482>R1>R1a>R-M459>R-M735>R-M198>R-M417>R-Z645>R-Z283>R-Z282>R-Y2395>R-Z289>R-Z284>R-S4458>R-S5301>R-S5153>R-L448>R-CTS4179>R-YP276>R-YP275>R-YP274>R-YP531
R-YP280	A0-T>A1>A1b>BT>CT>CF>F>GHIJK>HIJK>IJK>K>K2>K2b>P>P-V1651>P-M1254>P-P337>P-P284>P-P226>R>R-Y482>R1>R1a>R-M459>R-M735>R-M198>R-M417>R-Z645>R-Z283>R-Z282>R-Y2395>R-Z289>R-Z284>R-S4458>R-S5301>R-S5153>R-L448>R-CTS4179>R-YP276>R-YP275>R-YP274>R-YP280
R-FT360504	A0-T>A1>A1b>BT>CT>CF>F>GHIJK>HIJK>IJK>K>K2>K2b>P>P-V1651>P-M1254>P-P337>P-P284>P-P226>R>R-Y482>R1>R1a>R-M459>R-M735>R-M198>R-M417>R-Z645>R-Z283>R-Z282>R-Y2395>R-Z289>R-Z284>R-S4458>R-S5301>R-S5153>R-L448>R-CTS4179>R-YP276>R-YP275>R-YP274>R-YP280>R-FT360504
R-YP4489	A0-T>A1>A1b>BT>CT>CF>F>GHIJK>HIJK>IJK>K>K2>K2b>P>P-V1651>P-M1254>P-P337>P-P284>P-P226>R>R-Y482>R1>R1a>R-M459>R-M735>R-M198>R-M417>R-Z645>R-Z283>R-Z282>R-Y2395>R-Z289>R-Z284>R-S4458>R-S5301>R-S5153>R-L448>R-CTS4179>R-YP276>R-YP275>R-YP274>R-YP280>R-YP4489
R-YP330	A0-T>A1>A1b>BT>CT>CF>F>GHIJK>HIJK>IJK>K>K2>K2b>P>P-V1651>P-M1254>P-P337>P-P284>P-P226>R>R-Y482>R1>R1a>R-M459>R-M735>R-M198>R-M417>R-Z645>R-Z283>R-Z282>R-Y2395>R-Z289>R-Z284>R-S4458>R-S5301>R-S5153>R-L448>R-CTS4179>R-YP276>R-YP275>R-YP274>R-YP280>R-YP330
R-Z37760	A0-T>A1>A1b>BT>CT>CF>F>GHIJK>HIJK>IJK>K>K2>K2b>P>P-V1651>P-M1254>P-P337>P-P284>P-P226>R>R-Y482>R1>R1a>R-M459>R-M735>R-M198>R-M417>R-Z645>R-Z283>R-Z282>R-Y2395>R-Z289>R-Z284>R-S4458>R-S5301>R-S5153>R-L448>R-CTS4179>R-YP276>R-YP275>R-YP274>R-YP280>R-YP330>R-Z37760
R-YP327	A0-T>A1>A1b>BT>CT>CF>F>GHIJK>HIJK>IJK>K>K2>K2b>P>P-V1651>P-M1254>P-P337>P-P284>P-P226>R>R-Y482>R1>R1a>R-M459>R-M735>R-M198>R-M417>R-Z645>R-Z283>R-Z282>R-Y2395>R-Z289>R-Z284>R-S4458>R-S5301>R-S5153>R-L448>R-CTS4179>R-YP276>R-YP275>R-YP274>R-YP280>R-YP330>R-YP327
R-YP4871	A0-T>A1>A1b>BT>CT>CF>F>GHIJK>HIJK>IJK>K>K2>K2b>P>P-V1651>P-M1254>P-P337>P-P284>P-P226>R>R-Y482>R1>R1a>R-M459>R-M735>R-M198>R-M417>R-Z645>R-Z283>R-Z282>R-Y2395>R-Z289>R-Z284>R-S4458>R-S5301>R-S5153>R-L448>R-CTS4179>R-YP276>R-YP275>R-YP274>R-YP280>R-YP330>R-YP327>R-YP4871
R-YP326	A0-T>A1>A1b>BT>CT>CF>F>GHIJK>HIJK>IJK>K>K2>K2b>P>P-V1651>P-M1254>P-P337>P-P284>P-P226>R>R-Y482>R1>R1a>R-M459>R-M735>R-M198>R-M417>R-Z645>R-Z283>R-Z282>R-Y2395>R-Z289>R-Z284>R-S4458>R-S5301>R-S5153>R-L448>R-CTS4179>R-YP276>R-YP275>R-YP274>R-YP280>R-YP330>R-YP327>R-YP326
R-YP6397	A0-T>A1>A1b>BT>CT>CF>F>GHIJK>HIJK>IJK>K>K2>K2b>P>P-V1651>P-M1254>P-P337>P-P284>P-P226>R>R-Y482>R1>R1a>R-M459>R-M735>R-M198>R-M417>R-Z645>R-Z283>R-Z282>R-Y2395>R-Z289>R-Z284>R-S4458>R-S5301>R-S5153>R-L448>R-CTS4179>R-YP276>R-YP275>R-YP274>R-YP280>R-YP330>R-YP327>R-YP326>R-YP6397
R-CLD12	A0-T>A1>A1b>BT>CT>CF>F>GHIJK>HIJK>IJK>K>K2>K2b>P>P-V1651>P-M1254>P-P337>P-P284>P-P226>R>R-Y482>R1>R1a>R-M459>R-M735>R-M198>R-M417>R-Z645>R-Z283>R-Z282>R-Y2395>R-Z289>R-Z284>R-S4458>R-S5301>R-S5153>R-L448>R-CTS4179>R-YP276>R-YP275>R-YP274>R-YP280>R-YP330>R-YP327>R-YP326>R-YP6397>R-CLD12
R-CLD50	A0-T>A1>A1b>BT>CT>CF>F>GHIJK>HIJK>IJK>K>K2>K2b>P>P-V1651>P-M1254>P-P337>P-P284>P-P226>R>R-Y482>R1>R1a>R-M459>R-M735>R-M198>R-M417>R-Z645>R-Z283>R-Z282>R-Y2395>R-Z289>R-Z284>R-S4458>R-S5301>R-S5153>R-L448>R-CTS4179>R-YP276>R-YP275>R-YP274>R-YP280>R-YP330>R-YP327>R-YP326>R-YP6397>R-CLD12>R-CLD50
R-CLD51	A0-T>A1>A1b>BT>CT>CF>F>GHIJK>HIJK>IJK>K>K2>K2b>P>P-V1651>P-M1254>P-P337>P-P284>P-P226>R>R-Y482>R1>R1a>R-M459>R-M735>R-M198>R-M417>R-Z645>R-Z283>R-Z282>R-Y2395>R-Z289>R-Z284>R-S4458>R-S5301>R-S5153>R-L448>R-CTS4179>R-YP276>R-YP275>R-YP274>R-YP280>R-YP330>R-YP327>R-YP326>R-YP6397>R-CLD12>R-CLD50>R-CLD51
R-YP5543	A0-T>A1>A1b>BT>CT>CF>F>GHIJK>HIJK>IJK>K>K2>K2b>P>P-V1651>P-M1254>P-P337>P-P284>P-P226>R>R-Y482>R1>R1a>R-M459>R-M735>R-M198>R-M417>R-Z645>R-Z283>R-Z282>R-Y2395>R-Z289>R-Z284>R-S4458>R-S5301>R-S5153>R-L448>R-CTS4179>R-YP276>R-YP275>R-YP274>R-YP280>R-YP330>R-YP327>R-YP326>R-YP5543
R-FT361597	A0-T>A1>A1b>BT>CT>CF>F>GHIJK>HIJK>IJK>K>K2>K2b>P>P-V1651>P-M1254>P-P337>P-P284>P-P226>R>R-Y482>R1>R1a>R-M459>R-M735>R-M198>R-M417>R-Z645>R-Z283>R-Z282>R-Y2395>R-Z289>R-Z284>R-S4458>R-S5301>R-S5153>R-L448>R-CTS4179>R-YP276>R-YP275>R-YP274>R-YP280>R-YP330>R-YP327>R-YP326>R-YP5543>R-FT361597
R-FT51444	A0-T>A1>A1b>BT>CT>CF>F>GHIJK>HIJK>IJK>K>K2>K2b>P>P-V1651>P-M1254>P-P337>P-P284>P-P226>R>R-Y482>R1>R1a>R-M459>R-M735>R-M198>R-M417>R-Z645>R-Z283>R-Z282>R-Y2395>R-Z289>R-Z284>R-S4458>R-S5301>R-S5153>R-L448>R-CTS4179>R-YP276>R-YP275>R-YP274>R-YP280>R-YP330>R-YP327>R-YP326>R-YP5543>R-FT361597>R-FT51444
R-CLD68	A0-T>A1>A1b>BT>CT>CF>F>GHIJK>HIJK>IJK>K>K2>K2b>P>P-V1651>P-M1254>P-P337>P-P284>P-P226>R>R-Y482>R1>R1a>R-M459>R-M735>R-M198>R-M417>R-Z645>R-Z283>R-Z282>R-Y2395>R-Z289>R-Z284>R-S4458>R-S5301>R-S5153>R-L448>R-CTS4179>R-YP276>R-YP275>R-YP274>R-YP280>R-YP330>R-YP327>R-YP326>R-YP5543>R-FT361597>R-FT51444>R-CLD68
R-YP507	A0-T>A1>A1b>BT>CT>CF>F>GHIJK>HIJK>IJK>K>K2>K2b>P>P-V1651>P-M1254>P-P337>P-P284>P-P226>R>R-Y482>R1>R1a>R-M459>R-M735>R-M198>R-M417>R-Z645>R-Z283>R-Z282>R-Y2395>R-Z289>R-Z284>R-S4458>R-S5301>R-S5153>R-L448>R-CTS4179>R-YP276>R-YP275>R-YP274>R-YP280>R-YP507
R-YP4899	A0-T>A1>A1b>BT>CT>CF>F>GHIJK>HIJK>IJK>K>K2>K2b>P>P-V1651>P-M1254>P-P337>P-P284>P-P226>R>R-Y482>R1>R1a>R-M459>R-M735>R-M198>R-M417>R-Z645>R-Z283>R-Z282>R-Y2395>R-Z289>R-Z284>R-S4458>R-S5301>R-S5153>R-L448>R-CTS4179>R-YP276>R-YP275>R-YP274>R-YP280>R-YP507>R-YP4899
R-M1960	A0-T>A1>A1b>BT>CT>CF>F>GHIJK>HIJK>IJK>K>K2>K2b>P>P-V1651>P-M1254>P-P337>P-P284>P-P226>R>R-Y482>R1>R1a>R-M459>R-M735>R-M198>R-M417>R-Z645>R-Z283>R-Z282>R-Y2395>R-Z289>R-Z284>R-S4458>R-S5301>R-S5153>R-L448>R-CTS4179>R-YP276>R-YP275>R-YP274>R-YP280>R-YP507>R-M1960
R-BY27150	A0-T>A1>A1b>BT>CT>CF>F>GHIJK>HIJK>IJK>K>K2>K2b>P>P-V1651>P-M1254>P-P337>P-P284>P-P226>R>R-Y482>R1>R1a>R-M459>R-M735>R-M198>R-M417>R-Z645>R-Z283>R-Z282>R-Y2395>R-Z289>R-Z284>R-S4458>R-S5301>R-S5153>R-L448>R-CTS4179>R-YP276>R-YP275>R-YP274>R-YP280>R-YP507>R-M1960>R-BY27150
R-FT104548	A0-T>A1>A1b>BT>CT>CF>F>GHIJK>HIJK>IJK>K>K2>K2b>P>P-V1651>P-M1254>P-P337>P-P284>P-P226>R>R-Y482>R1>R1a>R-M459>R-M735>R-M198>R-M417>R-Z645>R-Z283>R-Z282>R-Y2395>R-Z289>R-Z284>R-S4458>R-S5301>R-S5153>R-L448>R-CTS4179>R-YP276>R-YP275>R-YP274>R-YP280>R-YP507>R-M1960>R-BY27150>R-FT104548
R-Y104850	A0-T>A1>A1b>BT>CT>CF>F>GHIJK>HIJK>IJK>K>K2>K2b>P>P-V1651>P-M1254>P-P337>P-P284>P-P226>R>R-Y482>R1>R1a>R-M459>R-M735>R-M198>R-M417>R-Z645>R-Z283>R-Z282>R-Y2395>R-Z289>R-Z284>R-S4458>R-S5301>R-S5153>R-L448>R-CTS4179>R-YP276>R-YP275>R-YP274>R-YP280>R-YP507>R-M1960>R-BY27150>R-Y104850
R-BY27148	A0-T>A1>A1b>BT>CT>CF>F>GHIJK>HIJK>IJK>K>K2>K2b>P>P-V1651>P-M1254>P-P337>P-P284>P-P226>R>R-Y482>R1>R1a>R-M459>R-M735>R-M198>R-M417>R-Z645>R-Z283>R-Z282>R-Y2395>R-Z289>R-Z284>R-S4458>R-S5301>R-S5153>R-L448>R-CTS4179>R-YP276>R-YP275>R-YP274>R-YP280>R-YP507>R-M1960>R-BY27150>R-Y104850>R-BY27148
R-YP4957	A0-T>A1>A1b>BT>CT>CF>F>GHIJK>HIJK>IJK>K>K2>K2b>P>P-V1651>P-M1254>P-P337>P-P284>P-P226>R>R-Y482>R1>R1a>R-M459>R-M735>R-M198>R-M417>R-Z645>R-Z283>R-Z282>R-Y2395>R-Z289>R-Z284>R-S4458>R-S5301>R-S5153>R-L448>R-CTS4179>R-YP276>R-YP275>R-YP274>R-YP280>R-YP507>R-M1960>R-YP4957
R-YP5177	A0-T>A1>A1b>BT>CT>CF>F>GHIJK>HIJK>IJK>K>K2>K2b>P>P-V1651>P-M1254>P-P337>P-P284>P-P226>R>R-Y482>R1>R1a>R-M459>R-M735>R-M198>R-M417>R-Z645>R-Z283>R-Z282>R-Y2395>R-Z289>R-Z284>R-S4458>R-S5301>R-S5153>R-L448>R-CTS4179>R-YP276>R-YP275>R-YP274>R-YP280>R-YP507>R-M1960>R-YP4957>R-YP5177
R-Z40738	A0-T>A1>A1b>BT>CT>CF>F>GHIJK>HIJK>IJK>K>K2>K2b>P>P-V1651>P-M1254>P-P337>P-P284>P-P226>R>R-Y482>R1>R1a>R-M459>R-M735>R-M198>R-M417>R-Z645>R-Z283>R-Z282>R-Y2395>R-Z289>R-Z284>R-S4458>R-S5301>R-S5153>R-L448>R-CTS4179>R-YP276>R-YP275>R-YP274>R-YP280>R-YP507>R-M1960>R-YP4957>R-Z40738
R-YP4727	A0-T>A1>A1b>BT>CT>CF>F>GHIJK>HIJK>IJK>K>K2>K2b>P>P-V1651>P-M1254>P-P337>P-P284>P-P226>R>R-Y482>R1>R1a>R-M459>R-M735>R-M198>R-M417>R-Z645>R-Z283>R-Z282>R-Y2395>R-Z289>R-Z284>R-S4458>R-S5301>R-S5153>R-L448>R-CTS4179>R-YP276>R-YP275>R-YP274>R-YP280>R-YP507>R-YP4727
R-Y144650	A0-T>A1>A1b>BT>CT>CF>F>GHIJK>HIJK>IJK>K>K2>K2b>P>P-V1651>P-M1254>P-P337>P-P284>P-P226>R>R-Y482>R1>R1a>R-M459>R-M735>R-M198>R-M417>R-Z645>R-Z283>R-Z282>R-Y2395>R-Z289>R-Z284>R-S4458>R-S5301>R-S5153>R-L448>R-CTS4179>R-YP276>R-YP275>R-YP274>R-YP280>R-YP507>R-YP4727>R-Y144650
R-YP4726	A0-T>A1>A1b>BT>CT>CF>F>GHIJK>HIJK>IJK>K>K2>K2b>P>P-V1651>P-M1254>P-P337>P-P284>P-P226>R>R-Y482>R1>R1a>R-M459>R-M735>R-M198>R-M417>R-Z645>R-Z283>R-Z282>R-Y2395>R-Z289>R-Z284>R-S4458>R-S5301>R-S5153>R-L448>R-CTS4179>R-YP276>R-YP275>R-YP274>R-YP280>R-YP507>R-YP4727>R-YP4726
R-Y143597	A0-T>A1>A1b>BT>CT>CF>F>GHIJK>HIJK>IJK>K>K2>K2b>P>P-V1651>P-M1254>P-P337>P-P284>P-P226>R>R-Y482>R1>R1a>R-M459>R-M735>R-M198>R-M417>R-Z645>R-Z283>R-Z282>R-Y2395>R-Z289>R-Z284>R-S4458>R-S5301>R-S5153>R-L448>R-CTS4179>R-YP276>R-YP275>R-YP274>R-YP280>R-YP507>R-YP4727>R-YP4726>R-Y143597
R-FT201861	A0-T>A1>A1b>BT>CT>CF>F>GHIJK>HIJK>IJK>K>K2>K2b>P>P-V1651>P-M1254>P-P337>P-P284>P-P226>R>R-Y482>R1>R1a>R-M459>R-M735>R-M198>R-M417>R-Z645>R-Z283>R-Z282>R-Y2395>R-Z289>R-Z284>R-S4458>R-S5301>R-S5153>R-L448>R-CTS4179>R-YP276>R-YP275>R-YP274>R-YP280>R-YP507>R-YP4727>R-YP4726>R-Y143597>R-FT201861
R-FT200185	A0-T>A1>A1b>BT>CT>CF>F>GHIJK>HIJK>IJK>K>K2>K2b>P>P-V1651>P-M1254>P-P337>P-P284>P-P226>R>R-Y482>R1>R1a>R-M459>R-M735>R-M198>R-M417>R-Z645>R-Z283>R-Z282>R-Y2395>R-Z289>R-Z284>R-S4458>R-S5301>R-S5153>R-L448>R-CTS4179>R-YP276>R-YP275>R-YP274>R-YP280>R-YP507>R-YP4727>R-YP4726>R-Y143597>R-FT201861>R-FT200185
R-YP4961	A0-T>A1>A1b>BT>CT>CF>F>GHIJK>HIJK>IJK>K>K2>K2b>P>P-V1651>P-M1254>P-P337>P-P284>P-P226>R>R-Y482>R1>R1a>R-M459>R-M735>R-M198>R-M417>R-Z645>R-Z283>R-Z282>R-Y2395>R-Z289>R-Z284>R-S4458>R-S5301>R-S5153>R-L448>R-CTS4179>R-YP276>R-YP275>R-YP274>R-YP280>R-YP507>R-YP4727>R-YP4726>R-Y143597>R-YP4961
R-YP4959	A0-T>A1>A1b>BT>CT>CF>F>GHIJK>HIJK>IJK>K>K2>K2b>P>P-V1651>P-M1254>P-P337>P-P284>P-P226>R>R-Y482>R1>R1a>R-M459>R-M735>R-M198>R-M417>R-Z645>R-Z283>R-Z282>R-Y2395>R-Z289>R-Z284>R-S4458>R-S5301>R-S5153>R-L448>R-CTS4179>R-YP276>R-YP275>R-YP274>R-YP280>R-YP507>R-YP4727>R-YP4726>R-Y143597>R-YP4961>R-YP4959
R-Y49752	A0-T>A1>A1b>BT>CT>CF>F>GHIJK>HIJK>IJK>K>K2>K2b>P>P-V1651>P-M1254>P-P337>P-P284>P-P226>R>R-Y482>R1>R1a>R-M459>R-M735>R-M198>R-M417>R-Z645>R-Z283>R-Z282>R-Y2395>R-Z289>R-Z284>R-S4458>R-S5301>R-S5153>R-L448>R-CTS4179>R-YP276>R-YP275>R-YP274>R-YP280>R-YP507>R-YP4727>R-YP4726>R-Y143597>R-YP4961>R-YP4959>R-Y49752
R-YP386	A0-T>A1>A1b>BT>CT>CF>F>GHIJK>HIJK>IJK>K>K2>K2b>P>P-V1651>P-M1254>P-P337>P-P284>P-P226>R>R-Y482>R1>R1a>R-M459>R-M735>R-M198>R-M417>R-Z645>R-Z283>R-Z282>R-Y2395>R-Z289>R-Z284>R-S4458>R-S5301>R-S5153>R-L448>R-CTS4179>R-YP386
R-Y37293	A0-T>A1>A1b>BT>CT>CF>F>GHIJK>HIJK>IJK>K>K2>K2b>P>P-V1651>P-M1254>P-P337>P-P284>P-P226>R>R-Y482>R1>R1a>R-M459>R-M735>R-M198>R-M417>R-Z645>R-Z283>R-Z282>R-Y2395>R-Z289>R-Z284>R-S4458>R-S5301>R-S5153>R-L448>R-CTS4179>R-YP386>R-Y37293
R-YP5719	A0-T>A1>A1b>BT>CT>CF>F>GHIJK>HIJK>IJK>K>K2>K2b>P>P-V1651>P-M1254>P-P337>P-P284>P-P226>R>R-Y482>R1>R1a>R-M459>R-M735>R-M198>R-M417>R-Z645>R-Z283>R-Z282>R-Y2395>R-Z289>R-Z284>R-S4458>R-S5301>R-S5153>R-L448>R-CTS4179>R-YP386>R-YP5719
R-YP5718	A0-T>A1>A1b>BT>CT>CF>F>GHIJK>HIJK>IJK>K>K2>K2b>P>P-V1651>P-M1254>P-P337>P-P284>P-P226>R>R-Y482>R1>R1a>R-M459>R-M735>R-M198>R-M417>R-Z645>R-Z283>R-Z282>R-Y2395>R-Z289>R-Z284>R-S4458>R-S5301>R-S5153>R-L448>R-CTS4179>R-YP386>R-YP5719>R-YP5718
R-Y38533	A0-T>A1>A1b>BT>CT>CF>F>GHIJK>HIJK>IJK>K>K2>K2b>P>P-V1651>P-M1254>P-P337>P-P284>P-P226>R>R-Y482>R1>R1a>R-M459>R-M735>R-M198>R-M417>R-Z645>R-Z283>R-Z282>R-Y2395>R-Z289>R-Z284>R-S4458>R-S5301>R-S5153>R-L448>R-CTS4179>R-YP386>R-YP5719>R-YP5718>R-Y38533
R-FTB65241	A0-T>A1>A1b>BT>CT>CF>F>GHIJK>HIJK>IJK>K>K2>K2b>P>P-V1651>P-M1254>P-P337>P-P284>P-P226>R>R-Y482>R1>R1a>R-M459>R-M735>R-M198>R-M417>R-Z645>R-Z283>R-Z282>R-Y2395>R-Z289>R-Z284>R-S4458>R-S5301>R-S5153>R-L448>R-CTS4179>R-YP386>R-YP5719>R-YP5718>R-FTB65241
R-Y86379	A0-T>A1>A1b>BT>CT>CF>F>GHIJK>HIJK>IJK>K>K2>K2b>P>P-V1651>P-M1254>P-P337>P-P284>P-P226>R>R-Y482>R1>R1a>R-M459>R-M735>R-M198>R-M417>R-Z645>R-Z283>R-Z282>R-Y2395>R-Z289>R-Z284>R-S4458>R-S5301>R-S5153>R-L448>R-CTS4179>R-YP386>R-YP5719>R-YP5718>R-FTB65241>R-Y86379
R-FT14398	A0-T>A1>A1b>BT>CT>CF>F>GHIJK>HIJK>IJK>K>K2>K2b>P>P-V1651>P-M1254>P-P337>P-P284>P-P226>R>R-Y482>R1>R1a>R-M459>R-M735>R-M198>R-M417>R-Z645>R-Z283>R-Z282>R-Y2395>R-Z289>R-Z284>R-S4458>R-S5301>R-S5153>R-L448>R-CTS4179>R-YP386>R-FT14398
R-YP5475	A0-T>A1>A1b>BT>CT>CF>F>GHIJK>HIJK>IJK>K>K2>K2b>P>P-V1651>P-M1254>P-P337>P-P284>P-P226>R>R-Y482>R1>R1a>R-M459>R-M735>R-M198>R-M417>R-Z645>R-Z283>R-Z282>R-Y2395>R-Z289>R-Z284>R-S4458>R-S5301>R-S5153>R-L448>R-CTS4179>R-YP386>R-FT14398>R-YP5475
R-YP1434	A0-T>A1>A1b>BT>CT>CF>F>GHIJK>HIJK>IJK>K>K2>K2b>P>P-V1651>P-M1254>P-P337>P-P284>P-P226>R>R-Y482>R1>R1a>R-M459>R-M735>R-M198>R-M417>R-Z645>R-Z283>R-Z282>R-Y2395>R-Z289>R-Z284>R-S4458>R-S5301>R-S5153>R-L448>R-CTS4179>R-YP386>R-FT14398>R-YP1434
R-YP1433	A0-T>A1>A1b>BT>CT>CF>F>GHIJK>HIJK>IJK>K>K2>K2b>P>P-V1651>P-M1254>P-P337>P-P284>P-P226>R>R-Y482>R1>R1a>R-M459>R-M735>R-M198>R-M417>R-Z645>R-Z283>R-Z282>R-Y2395>R-Z289>R-Z284>R-S4458>R-S5301>R-S5153>R-L448>R-CTS4179>R-YP386>R-FT14398>R-YP1434>R-YP1433
R-Y40611	A0-T>A1>A1b>BT>CT>CF>F>GHIJK>HIJK>IJK>K>K2>K2b>P>P-V1651>P-M1254>P-P337>P-P284>P-P226>R>R-Y482>R1>R1a>R-M459>R-M735>R-M198>R-M417>R-Z645>R-Z283>R-Z282>R-Y2395>R-Z289>R-Z284>R-S4458>R-S5301>R-S5153>R-L448>R-CTS4179>R-YP386>R-FT14398>R-YP1434>R-YP1433>R-Y40611
